4388,Children's Education & Skills,Travelling Expenses,2/12/2016,pallikarnai,1385
4766,Children's Family Services,Equipment and Materials Purcha,2/13/2016,sipcot,1339
4860,Children's Family Services,Travelling Expenses,2/13/2016,pallikarnai,2000
6310,Children's Family Services,Cleaning and domestic material,2/13/2016,pallikarnai,1875
5680,Children's Family Services,Food Costs,2/14/2016,karapakkam,17479
5612,Children's Family Services,Building Repairs & Maintenance,2/14/2016,karapakkam,3573
6017,Commissioning,Other Services,2/14/2016,sipcot,14500
4589,Children's Education & Skills,Training,2/14/2016,medavakkam,22200
5504,Children's Family Services,Travelling Expenses,2/15/2016,karapakkam,2000
7169,Children's Family Services,Other Services,2/15/2016,medavakkam,1260
6835,Children's Family Services,Travelling Expenses,2/15/2016,karapakkam,4980
5047,Customer Support Group,Fees and Charges,2/15/2016,sipcot,578100
5626,Children's Family Services,Cleaning and domestic material,2/16/2016,karapakkam,1221
3090,Children's Family Services,Travelling Expenses,2/16/2016,pallikarnai,2000
7333,Children's Family Services,Travelling Expenses,2/17/2016,karapakkam,1250
6147,Streetscene,Vehicle Running Costs,2/18/2016,medavakkam,16750
6457,Children's Family Services,Miscellaneous Expenses,2/19/2016,pallikarnai,1229
5668,Children's Education & Skills,Travelling Expenses,2/19/2016,sipcot,1704
5434,Children's Family Services,Other Services,2/19/2016,sipcot,8894
6138,Children's Family Services,Stationery,2/19/2016,sipcot,299
4377,Children's Family Services,Equipment and Materials Purcha,2/19/2016,karapakkam,3407
4201,Children's Education & Skills,Travelling Expenses,2/19/2016,medavakkam,1704
5700,Children's Family Services,Equipment and Materials Purcha,2/20/2016,pallikarnai,15931
5505,Children's Family Services,Equipment and Materials Purcha,2/20/2016,karapakkam,1395
7314,Children's Family Services,Training,2/20/2016,karapakkam,18000
4770,Children's Family Services,Training,2/20/2016,medavakkam,50000
6933,Children's Family Services,Travelling Expenses,2/21/2016,sipcot,1500
4713,Children's Family Services,Food Costs,2/21/2016,medavakkam,15098
4198,Children's Family Services,Food Costs,2/21/2016,sipcot,16579
4889,Assurance,Miscellaneous Expenses,2/21/2016,medavakkam,84
6630,Children's Family Services,Travelling Expenses,2/21/2016,pallikarnai,2000
6465,Children's Family Services,Food Costs,2/21/2016,karapakkam,1398
4811,Children's Family Services,Cleaning and domestic material,2/22/2016,pallikarnai,1250
3094,Children's Family Services,Equipment and Materials Purcha,2/22/2016,medavakkam,2475
4930,Children's Family Services,Other Services,2/22/2016,sipcot,3350
5755,Adults and Communities,Books-CDs-Audio-Video,2/22/2016,sipcot,26940
3237,Children's Education & Skills,Food Costs,2/22/2016,karapakkam,965
5829,Children's Family Services,Equipment and Materials Purcha,2/23/2016,karapakkam,350
4935,Children's Family Services,Food Costs,2/23/2016,pallikarnai,1393
5766,Children's Education & Skills,Food Costs,2/24/2016,medavakkam,1592
4514,Children's Family Services,Equipment and Materials Purcha,2/24/2016,karapakkam,3288
3181,Children's Family Services,Cleaning and domestic material,2/24/2016,pallikarnai,5197
4194,Children's Family Services,Other Agencies - Third Party P,2/24/2016,pallikarnai,5719
6163,Children's Family Services,Food Costs,2/25/2016,karapakkam,905
7297,Children's Family Services,Cleaning and domestic material,2/25/2016,pallikarnai,1925
5691,Children's Family Services,Other Transfer Payments to Soc,2/25/2016,medavakkam,9900
4941,Children's Family Services,Miscellaneous Expenses,2/25/2016,karapakkam,1500
4173,Children's Education & Skills,Travelling Expenses,2/26/2016,pallikarnai,1385
4400,Assurance,Miscellaneous Expenses,2/26/2016,karapakkam,390
6189,Adults and Communities,Training,2/27/2016,karapakkam,1000
6533,Children's Family Services,Food Costs,2/27/2016,medavakkam,10858
4260,Children's Family Services,Stationery,2/27/2016,sipcot,1200
3137,Children's Family Services,Food Costs,2/27/2016,karapakkam,1577
5846,Children's Family Services,Other Transfer Payments to Soc,2/27/2016,sipcot,3228
6958,Adults and Communities,Training,2/28/2016,pallikarnai,49900
4668,Children's Family Services,Equipment and Materials Purcha,2/28/2016,pallikarnai,16907
7212,Streetscene,Vehicle Running Costs,2/28/2016,adyar,692500
4392,Children's Education & Skills,Travelling Expenses,2/28/2016,sipcot,1385
5874,Commissioning,Training,2/28/2016,karapakkam,42000
7108,Children's Family Services,Cleaning and domestic material,2/28/2016,medavakkam,387
5041,Children's Family Services,Equipment and Materials Purcha,2/29/2016,medavakkam,1072
5238,Children's Family Services,Travelling Expenses,2/29/2016,pallikarnai,2000
5705,Children's Family Services,Food Costs,2/29/2016,medavakkam,43884
4147,Children's Family Services,Food Costs,3/1/2016,karapakkam,2979
4928,Children's Family Services,Food Costs,3/1/2016,pallikarnai,2084
4567,Children's Family Services,Food Costs,3/1/2016,sipcot,11246
4482,Children's Family Services,Stationery,3/1/2016,karapakkam,17000
5747,Children's Family Services,Food Costs,3/1/2016,sipcot,95
4339,Streetscene,Vehicle Running Costs,3/1/2016,sipcot,45250
5861,Streetscene,Equipment and Materials Purcha,3/2/2016,sipcot,1395
5519,Children's Family Services,Other Services,3/2/2016,pallikarnai,2357
7472,Children's Family Services,Equipment and Materials Purcha,3/3/2016,medavakkam,5416
5122,Children's Family Services,Cleaning and domestic material,3/3/2016,sipcot,2125
6126,Children's Family Services,Food Costs,3/3/2016,karapakkam,17811
6755,Children's Family Services,Training,3/3/2016,medavakkam,6536
3077,Children's Family Services,Other Services,3/3/2016,pallikarnai,2138
5750,Children's Family Services,Subsistence,3/3/2016,medavakkam,3370
5795,Children's Family Services,Books-CDs-Audio-Video,3/3/2016,medavakkam,367
4962,Children's Family Services,Travelling Expenses,3/4/2016,karapakkam,3210
3101,Children's Family Services,Food Costs,3/4/2016,medavakkam,16572
5146,Children's Family Services,Stationery,3/5/2016,sipcot,300
3091,Children's Family Services,Miscellaneous Expenses,3/6/2016,pallikarnai,28900
6391,Children's Family Services,Food Costs,3/6/2016,karapakkam,16312
5683,Children's Family Services,Food Costs,3/7/2016,karapakkam,7216
5788,Children's Family Services,Private Contractors - Third Pa,3/7/2016,karapakkam,2994
5327,Children's Family Services,Miscellaneous Expenses,3/8/2016,pallikarnai,14040
6655,Children's Education & Skills,Travelling Expenses,3/8/2016,sipcot,160
6107,Children's Family Services,Equipment and Materials Purcha,3/8/2016,medavakkam,1299
5794,Children's Family Services,Equipment and Materials Purcha,3/8/2016,karapakkam,4440
5042,Assurance,Miscellaneous Expenses,3/8/2016,karapakkam,750
4538,Children's Family Services,Food Costs,3/8/2016,pallikarnai,3439
6271,Commissioning,Equipment and Materials Purcha,3/9/2016,medavakkam,12062
6710,Children's Education & Skills,Food Costs,3/10/2016,medavakkam,348
4823,Children's Family Services,Food Costs,3/10/2016,medavakkam,3250
4717,Children's Family Services,Equipment and Materials Purcha,3/11/2016,pallikarnai,3387
5888,Children's Family Services,Food Costs,3/11/2016,sipcot,1337
7235,Children's Family Services,Other Transfer Payments to Soc,3/12/2016,pallikarnai,25800
5137,Children's Family Services,Equipment and Materials Purcha,3/12/2016,pallikarnai,2098
6899,Children's Family Services,Publications,3/12/2016,sipcot,3716
3271,Children's Family Services,Other Transfer Payments to Soc,3/12/2016,sipcot,1500
4703,Children's Family Services,Other Agencies - Third Party P,3/13/2016,pallikarnai,4954
4999,Children's Family Services,Building Repairs & Maintenance,3/13/2016,sipcot,5747
4970,Assurance,Miscellaneous Expenses,3/13/2016,sipcot,2993
6667,Children's Education & Skills,Equipment and Materials Purcha,3/13/2016,pallikarnai,4460
5180,Children's Family Services,Other Transfer Payments to Soc,3/13/2016,sipcot,329
5847,Children's Family Services,Miscellaneous Expenses,3/14/2016,sipcot,14550
5188,Children's Family Services,Equipment and Materials Purcha,3/14/2016,pallikarnai,299
6603,Children's Family Services,Cleaning and domestic material,3/14/2016,medavakkam,1925
6311,Children's Family Services,Food Costs,3/14/2016,medavakkam,250
6188,Children's Family Services,Other Services,3/14/2016,karapakkam,2118
5989,Children's Family Services,Equipment and Materials Purcha,3/15/2016,pallikarnai,12498
6767,Children's Family Services,Other Indirect Employee Expens,3/15/2016,karapakkam,4208
5776,Children's Family Services,Books-CDs-Audio-Video,3/16/2016,sipcot,15460
4507,Children's Family Services,Food Costs,3/16/2016,medavakkam,2173
4989,Streetscene,Equipment and Materials Purcha,3/17/2016,sipcot,5250
6805,Children's Family Services,Education CFR Administrative S,3/19/2016,karapakkam,21665
4222,Children's Family Services,Building Repairs & Maintenance,3/19/2016,karapakkam,2773
4319,Children's Education & Skills,Transport Hire Charges,3/19/2016,pallikarnai,3600
4923,Children's Family Services,Other Transfer Payments to Soc,3/20/2016,medavakkam,490
4357,Children's Family Services,Food Costs,3/20/2016,karapakkam,9073
5710,Children's Family Services,Miscellaneous Expenses,3/20/2016,medavakkam,2340
5563,Children's Family Services,Equipment and Materials Purcha,3/20/2016,medavakkam,1375
5065,Adults and Communities,Training,3/21/2016,karapakkam,7700
4959,Children's Family Services,Food Costs,3/21/2016,sipcot,2379
6408,Children's Family Services,E19 - Learning Resources,3/22/2016,medavakkam,645
5017,Children's Family Services,Other Transfer Payments to Soc,3/22/2016,pallikarnai,2199
6119,Commissioning,Equipment and Materials Purcha,3/22/2016,medavakkam,3500
5013,Children's Family Services,Equipment and Materials Purcha,3/22/2016,karapakkam,1350
5959,Children's Family Services,Food Costs,3/23/2016,pallikarnai,25059
4782,Children's Family Services,Cleaning and domestic material,3/23/2016,sipcot,1446
5910,Children's Family Services,Books-CDs-Audio-Video,3/24/2016,sipcot,1268
4926,Children's Family Services,Equipment and Materials Purcha,3/24/2016,karapakkam,5097
6120,Assurance,Other Indirect Employee Expens,3/24/2016,sipcot,4587
5891,Children's Family Services,Publications,3/24/2016,medavakkam,699
5266,Children's Education & Skills,Food Costs,3/25/2016,pallikarnai,1000
6149,Children's Family Services,Miscellaneous Expenses,3/25/2016,medavakkam,8225
7167,Children's Family Services,Cleaning and domestic material,3/25/2016,sipcot,667
4730,Children's Family Services,Stationery,3/26/2016,sipcot,23198
6976,Children's Family Services,Travelling Expenses,3/27/2016,karapakkam,2000
7609,Children's Family Services,Cleaning and domestic material,3/28/2016,pallikarnai,3040
3148,Children's Family Services,Food Costs,3/28/2016,sipcot,21758
3155,Children's Education & Skills,Consumable Catering Supplies,3/29/2016,medavakkam,2314
4429,Children's Education & Skills,Telephones Calls,3/30/2016,karapakkam,6900
3102,Children's Family Services,Equipment and Materials Purcha,3/30/2016,karapakkam,3746
4727,Children's Family Services,E25 - Catering Supplies,3/31/2016,karapakkam,4783
6432,Children's Family Services,Equipment and Materials Purcha,4/1/2016,sipcot,16620
6698,Children's Family Services,Food Costs,4/2/2016,sipcot,16360
5116,Children's Family Services,Other Services,4/2/2016,medavakkam,6950
5267,Children's Family Services,Publications,4/2/2016,medavakkam,60
4968,Children's Family Services,Equipment and Materials Purcha,4/3/2016,pallikarnai,9000
4763,Streetscene,Vehicle Running Costs,4/3/2016,karapakkam,22750
6788,Children's Education & Skills,Food Costs,4/3/2016,karapakkam,25600
4976,Children's Family Services,Equipment and Materials Purcha,4/4/2016,sipcot,1155
5710,Assurance,Other Indirect Employee Expens,4/4/2016,medavakkam,10000
5769,Children's Family Services,Education CFR Administrative S,4/4/2016,sipcot,4798
3202,Assurance,Miscellaneous Expenses,4/5/2016,pallikarnai,308
6257,Children's Family Services,Food Costs,4/5/2016,karapakkam,1259
6167,Children's Family Services,Other Transfer Payments to Soc,4/6/2016,medavakkam,2499
5675,Children's Education & Skills,Travelling Expenses,4/6/2016,karapakkam,1704
6766,Children's Family Services,Food Costs,4/7/2016,pallikarnai,358
5674,Children's Family Services,Books-CDs-Audio-Video,4/7/2016,medavakkam,798
6711,Children's Family Services,Other Transfer Payments to Soc,4/7/2016,pallikarnai,4200
4760,Streetscene,Vehicle Running Costs,4/8/2016,sipcot,22750
4656,Children's Service DSG,Equipment and Materials Purcha,4/9/2016,medavakkam,30000
6388,Children's Family Services,Cleaning and domestic material,4/9/2016,medavakkam,2578
6016,Children's Education & Skills,Food Costs,4/9/2016,karapakkam,10000
5015,Children's Family Services,Equipment and Materials Purcha,4/9/2016,sipcot,974
5574,Children's Family Services,Conference Expenses,4/11/2016,sipcot,54000
5595,Children's Family Services,Building Repairs & Maintenance,4/11/2016,pallikarnai,4178
3195,Children's Family Services,Other Services,4/11/2016,karapakkam,10440
7050,Children's Education & Skills,Food Costs,4/13/2016,medavakkam,45567
7264,Children's Family Services,Food Costs,4/13/2016,pallikarnai,15591
6657,Children's Family Services,Food Costs,4/13/2016,karapakkam,820
5335,Children's Family Services,Cleaning and domestic material,4/14/2016,sipcot,300
5607,Children's Family Services,Other Transfer Payments to Soc,4/14/2016,pallikarnai,7500
4303,Children's Family Services,Miscellaneous Expenses,4/14/2016,karapakkam,2142
5650,Children's Family Services,E19 - Learning Resources,4/14/2016,medavakkam,6583
7025,Children's Family Services,Food Costs,4/14/2016,sipcot,499
4165,Children's Family Services,Other Transfer Payments to Soc,4/15/2016,sipcot,7098
4267,Children's Education & Skills,Cleaning and domestic material,4/15/2016,karapakkam,26600
5163,Children's Family Services,Food Costs,4/16/2016,medavakkam,17668
6233,Children's Family Services,E19 - Learning Resources,4/16/2016,karapakkam,4243
5712,Children's Family Services,Equipment and Materials Purcha,4/17/2016,sipcot,4495
7171,Children's Education & Skills,Travelling Expenses,4/17/2016,sipcot,310
5975,Children's Family Services,Equipment and Materials Purcha,4/18/2016,karapakkam,96
6599,Children's Education & Skills,Food Costs,4/19/2016,karapakkam,34651
